ipv4_address_id,device_id,ipv4_address,ipv4_prefixlen,ipv4_type,ipv4_network_id,vrf_id,port_id,ifIndex,ipv4_network
133045,1425,10.15.0.1,16,private,9593,,160234,42,10.15.0.0/16
102685,29,10.19.0.1,30,private,9828,,258704,61,10.19.0.0/30
35560,3,10.19.0.2,30,private,9828,,108664,68,10.19.0.0/30
35149,2984,10.19.254.2,32,private,9749,,76987,15,10.19.254.2/32
135096,6691,10.19.254.4,32,private,25901,,229836,7,10.19.254.4/32
121312,8827,10.19.254.5,32,private,23573,,300260,8,10.19.254.5/32
66504,8,10.20.0.1,24,private,164,,183496,30,10.20.0.0/24
115575,3861,10.20.0.2,24,private,164,,0,4,10.20.0.0/24
133555,3932,10.20.0.101,30,private,25123,,390343,21,10.20.0.100/30
99586,7822,10.20.0.210,24,private,164,,0,4,10.20.0.0/24
103307,8083,10.20.0.218,24,private,164,,0,4,10.20.0.0/24
78907,6539,10.20.0.220,24,private,164,,0,4,10.20.0.0/24
68595,5819,10.20.0.222,24,private,164,,0,4,10.20.0.0/24
58636,5333,10.20.0.224,24,private,164,,0,4,10.20.0.0/24
57819,5298,10.20.0.226,24,private,164,,0,4,10.20.0.0/24
49125,4729,10.20.0.228,24,private,164,,0,5,10.20.0.0/24
129644,6962,10.20.0.230,24,private,164,,0,4,10.20.0.0/24
44005,2809,10.20.0.232,24,private,164,,0,4,10.20.0.0/24
34953,2716,10.20.0.234,24,private,164,,62243,4,10.20.0.0/24
72529,2573,10.20.0.236,24,private,164,,0,4,10.20.0.0/24
71526,1337,10.20.0.240,24,private,164,,0,4,10.20.0.0/24
46211,4551,10.20.0.242,24,private,164,,0,4,10.20.0.0/24
129728,5528,10.20.0.244,24,private,164,,0,4,10.20.0.0/24
98958,1050,10.20.0.246,24,private,164,,0,4,10.20.0.0/24
94569,2160,10.20.0.248,24,private,164,,0,4,10.20.0.0/24
72015,6031,10.20.0.250,24,private,164,,0,4,10.20.0.0/24
66108,8,10.20.1.1,30,private,7052,,183496,30,10.20.1.0/30
112490,2747,10.20.1.2,30,private,7052,,63942,4,10.20.1.0/30
66109,8,10.20.1.5,30,private,11009,,183496,30,10.20.1.4/30
96081,4375,10.20.1.6,30,private,11009,,124332,1,10.20.1.4/30
67318,8,10.20.1.9,30,private,166,,183496,30,10.20.1.8/30
108159,2225,10.20.1.10,30,private,166,,51346,6,10.20.1.8/30
66111,8,10.20.1.13,30,private,167,,183496,30,10.20.1.12/30
91640,8,10.20.1.17,30,private,18963,,183496,30,10.20.1.16/30
117012,8658,10.20.1.18,30,private,18963,,293458,1,10.20.1.16/30
67320,8,10.20.1.21,30,private,169,,183496,30,10.20.1.20/30
65900,3981,10.20.1.22,30,private,169,,113734,3,10.20.1.20/30
124669,8,10.20.1.25,30,private,170,,183496,30,10.20.1.24/30
44636,4448,10.20.1.26,30,private,170,,126575,3,10.20.1.24/30
102014,8,10.20.1.29,30,private,4148,,183496,30,10.20.1.28/30
51905,4961,10.20.1.30,30,private,4148,,139716,1,10.20.1.28/30
77378,8,10.20.1.33,30,private,16967,,183496,30,10.20.1.32/30
127695,8,10.20.1.37,30,private,4630,,183496,30,10.20.1.36/30
134116,9248,10.20.1.38,30,private,4630,,394446,1,10.20.1.36/30
102467,8,10.20.1.41,30,private,20823,,183496,30,10.20.1.40/30
102478,8042,10.20.1.42,30,private,20823,,268587,3,10.20.1.40/30
127729,8,10.20.1.45,30,private,24823,,183496,30,10.20.1.44/30
134504,9269,10.20.1.46,30,private,24823,,398078,1,10.20.1.44/30
103127,8,10.20.1.49,30,private,4150,,183496,30,10.20.1.48/30
116677,8616,10.20.1.50,30,private,4150,,292704,1,10.20.1.48/30
127766,8,10.20.1.53,30,private,24826,,183496,30,10.20.1.52/30
45041,917,10.20.1.57,30,private,11213,,12608,2,10.20.1.56/30
125873,8,10.20.1.57,30,private,11213,,183496,30,10.20.1.56/30
104207,4485,10.20.1.58,30,private,11213,,128020,2,10.20.1.56/30
114937,8,10.20.1.61,30,private,4060,,183496,30,10.20.1.60/30
114946,8552,10.20.1.62,30,private,4060,,289231,1,10.20.1.60/30
128894,8,10.20.1.65,30,private,24976,,183496,30,10.20.1.64/30
134101,9245,10.20.1.66,30,private,24976,,394397,1,10.20.1.64/30
129594,8,10.20.1.69,30,private,4085,,183496,30,10.20.1.68/30
134097,9242,10.20.1.70,30,private,4085,,394306,1,10.20.1.68/30
66122,8,10.20.1.73,30,private,4168,,183496,30,10.20.1.72/30
66123,8,10.20.1.77,30,private,4181,,183496,30,10.20.1.76/30
66124,8,10.20.1.81,30,private,4192,,183496,30,10.20.1.80/30
97421,2228,10.20.1.82,30,private,4192,,51371,2,10.20.1.80/30
117196,8,10.20.1.85,30,private,23092,,183496,30,10.20.1.84/30
129720,8,10.20.1.89,30,private,4443,,183496,30,10.20.1.88/30
65409,2238,10.20.1.90,30,private,4443,,51498,3,10.20.1.88/30
66127,8,10.20.1.93,30,private,4501,,183496,30,10.20.1.92/30
79514,6557,10.20.1.94,30,private,4501,,227061,7,10.20.1.92/30
66128,8,10.20.1.97,30,private,4502,,183496,30,10.20.1.96/30
59527,5359,10.20.1.98,30,private,4502,,167269,7,10.20.1.96/30
66129,8,10.20.1.101,30,private,4503,,183496,30,10.20.1.100/30
79516,6558,10.20.1.102,30,private,4503,,227069,7,10.20.1.100/30
66130,8,10.20.1.105,30,private,4504,,183496,30,10.20.1.104/30
79518,6559,10.20.1.106,30,private,4504,,227072,2,10.20.1.104/30
66131,8,10.20.1.109,30,private,4520,,183496,30,10.20.1.108/30
41795,2270,10.20.1.110,30,private,4520,,51871,2,10.20.1.108/30
67324,8,10.20.1.113,30,private,4697,,183496,30,10.20.1.112/30
135258,8,10.20.1.117,30,private,4831,,183496,30,10.20.1.116/30
33507,2271,10.20.1.118,30,private,4831,,51884,2,10.20.1.116/30
66134,8,10.20.1.121,30,private,4938,,183496,30,10.20.1.120/30
19678,2269,10.20.1.122,30,private,4938,,51858,2,10.20.1.120/30
66135,8,10.20.1.125,30,private,4987,,183496,30,10.20.1.124/30
18295,1905,10.20.1.126,30,private,4987,,45357,2,10.20.1.124/30
67325,8,10.20.1.129,30,private,5045,,183496,30,10.20.1.128/30
19652,2258,10.20.1.130,30,private,5045,,51750,2,10.20.1.128/30
66137,8,10.20.1.133,30,private,5052,,183496,30,10.20.1.132/30
47506,4641,10.20.1.134,30,private,5052,,131946,7,10.20.1.132/30
66138,8,10.20.1.137,30,private,5057,,183496,30,10.20.1.136/30
47132,2224,10.20.1.138,30,private,5057,,51338,6,10.20.1.136/30
67326,8,10.20.1.141,30,private,5831,,183496,30,10.20.1.140/30
103746,2229,10.20.1.142,30,private,5831,,51385,2,10.20.1.140/30
66140,8,10.20.1.149,30,private,5522,,183496,30,10.20.1.148/30
40219,4102,10.20.1.150,30,private,5522,,117582,2,10.20.1.148/30
66141,8,10.20.1.153,30,private,5543,,183496,30,10.20.1.152/30
50030,4843,10.20.1.154,30,private,5543,,136483,2,10.20.1.152/30
79143,8,10.20.1.157,30,private,5653,,183496,30,10.20.1.156/30
133607,6550,10.20.1.158,30,private,5653,,226684,4,10.20.1.156/30
66143,8,10.20.1.161,30,private,5668,,183496,30,10.20.1.160/30
50032,4844,10.20.1.166,30,private,5786,,136496,2,10.20.1.164/30
66145,8,10.20.1.169,30,private,5850,,183496,30,10.20.1.168/30
28844,3237,10.20.1.170,30,private,5850,,85998,2,10.20.1.168/30
67328,8,10.20.1.173,30,private,5905,,183496,30,10.20.1.172/30
85595,4059,10.20.1.174,30,private,5905,,116157,5,10.20.1.172/30
67329,8,10.20.1.177,30,private,5938,,183496,30,10.20.1.176/30
17851,1776,10.20.1.178,30,private,5938,,42832,3,10.20.1.176/30
101522,8,10.20.1.181,30,private,5947,,183496,30,10.20.1.180/30
100567,1664,10.20.1.182,30,private,5947,,264505,1,10.20.1.180/30
66149,8,10.20.1.185,30,private,6121,,183496,30,10.20.1.184/30
78460,4842,10.20.1.186,30,private,6121,,136469,2,10.20.1.184/30
82367,8,10.20.1.189,30,private,6178,,183496,30,10.20.1.188/30
112336,8458,10.20.1.190,30,private,6178,,284780,1,10.20.1.188/30
82781,8,10.20.1.193,30,private,17785,,183496,30,10.20.1.192/30
135260,6738,10.20.1.194,30,private,17785,,230700,4,10.20.1.192/30
73994,5919,10.20.1.198,30,private,6406,,189465,8,10.20.1.196/30
88013,8,10.20.1.201,30,private,18473,,183496,30,10.20.1.200/30
66154,8,10.20.1.205,30,private,6614,,183496,30,10.20.1.204/30
102087,8,10.20.1.209,30,private,6646,,183496,30,10.20.1.208/30
102115,2575,10.20.1.210,30,private,6646,,267829,1,10.20.1.208/30
50038,4845,10.20.1.214,30,private,6735,,136515,2,10.20.1.212/30
67332,8,10.20.1.217,30,private,6796,,183496,30,10.20.1.216/30
65917,2637,10.20.1.218,30,private,6796,,58387,2,10.20.1.216/30
66159,8,10.20.1.225,30,private,6826,,183496,30,10.20.1.224/30
32489,2653,10.20.1.226,30,private,6826,,59146,6,10.20.1.224/30
22008,2682,10.20.1.230,30,private,6883,,60565,2,10.20.1.228/30
66161,8,10.20.1.233,30,private,6924,,183496,30,10.20.1.232/30
22161,2698,10.20.1.234,30,private,6924,,61335,2,10.20.1.232/30
91641,8,10.20.1.237,30,private,7006,,183496,30,10.20.1.236/30
67669,5057,10.20.1.238,30,private,7006,,144101,5,10.20.1.236/30
66163,8,10.20.1.241,30,private,173,,183496,30,10.20.1.240/30
76142,6285,10.20.1.242,30,private,173,,197204,5,10.20.1.240/30
66164,8,10.20.1.245,30,private,174,,183496,30,10.20.1.244/30
66101,1004,10.20.1.246,30,private,174,,183498,29,10.20.1.244/30
66165,8,10.20.1.249,30,private,175,,183496,30,10.20.1.248/30
66166,8,10.20.1.253,30,private,178,,183496,30,10.20.1.252/30
26741,8,10.20.2.1,24,private,2819,,81363,19,10.20.2.0/24
39303,898,10.20.2.2,24,private,2819,,0,6,10.20.2.0/24
39299,901,10.20.2.3,24,private,2819,,0,6,10.20.2.0/24
9421,917,10.20.2.10,24,private,2819,,110785,14,10.20.2.0/24
9417,917,10.20.3.1,24,private,4125,,12608,2,10.20.3.0/24
9418,917,10.20.4.1,30,private,4151,,12608,2,10.20.4.0/30
103061,917,10.20.4.5,30,private,20891,,12608,2,10.20.4.4/30
117124,8674,10.20.4.6,30,private,20891,,293748,1,10.20.4.4/30
9419,917,10.20.4.9,30,private,4152,,12608,2,10.20.4.8/30
17748,917,10.20.4.13,30,private,6041,,12608,2,10.20.4.12/30
101578,1778,10.20.4.14,30,private,6041,,42859,1,10.20.4.12/30
103137,917,10.20.4.17,30,private,20901,,12608,2,10.20.4.16/30
37550,917,10.20.4.61,30,private,10074,,12608,2,10.20.4.60/30
68525,3954,10.20.4.62,30,private,10074,,112841,2,10.20.4.60/30
48258,917,10.20.4.65,30,private,11742,,12608,2,10.20.4.64/30
48282,4674,10.20.4.66,30,private,11742,,133059,1,10.20.4.64/30
100556,917,10.20.4.69,30,private,13604,,12608,2,10.20.4.68/30
100554,7870,10.20.4.70,30,private,13604,,265234,1,10.20.4.68/30
102117,917,10.20.4.73,30,private,20764,,12608,2,10.20.4.72/30
66167,8,10.20.5.1,24,private,4000,,183496,30,10.20.5.0/24
124586,7944,10.20.5.198,24,private,4000,,0,4,10.20.5.0/24
129640,6961,10.20.5.200,24,private,4000,,0,4,10.20.5.0/24
113359,8498,10.20.5.202,24,private,4000,,0,4,10.20.5.0/24
128823,9083,10.20.5.208,24,private,4000,,0,4,10.20.5.0/24
128827,9084,10.20.5.210,24,private,4000,,0,4,10.20.5.0/24
128831,9085,10.20.5.212,24,private,4000,,0,4,10.20.5.0/24
134103,9246,10.20.5.214,24,private,4000,,0,4,10.20.5.0/24
134107,9247,10.20.5.216,24,private,4000,,0,4,10.20.5.0/24
127587,7168,10.20.5.220,24,private,4000,,0,4,10.20.5.0/24
89015,7181,10.20.5.224,24,private,4000,,0,4,10.20.5.0/24
78911,6540,10.20.5.226,24,private,4000,,0,4,10.20.5.0/24
98734,7752,10.20.5.227,24,private,4000,,0,4,10.20.5.0/24
77217,6411,10.20.5.228,24,private,4000,,0,4,10.20.5.0/24
63846,5574,10.20.5.232,24,private,4000,,0,4,10.20.5.0/24
54067,5078,10.20.5.234,24,private,4000,,0,4,10.20.5.0/24
54827,5077,10.20.5.236,24,private,4000,,0,4,10.20.5.0/24
105399,5002,10.20.5.238,24,private,4000,,0,4,10.20.5.0/24
39950,4086,10.20.5.244,24,private,4000,,0,4,10.20.5.0/24
84263,6860,10.20.5.252,24,private,4000,,0,4,10.20.5.0/24
37371,2771,10.20.6.2,30,private,7123,,64986,3,10.20.6.0/30
50052,4848,10.20.6.6,30,private,7226,,136556,3,10.20.6.4/30
24247,2875,10.20.6.10,30,private,7241,,69104,2,10.20.6.8/30
89003,7180,10.20.6.14,30,private,18599,,241649,2,10.20.6.12/30
32796,2847,10.20.6.18,30,private,7290,,68013,5,10.20.6.16/30
67333,8,10.20.6.25,30,private,7437,,183496,30,10.20.6.24/30
112394,2916,10.20.6.26,30,private,7437,,71858,2,10.20.6.24/30
66175,8,10.20.6.29,30,private,7566,,183496,30,10.20.6.28/30
110409,6196,10.20.6.30,30,private,7566,,195622,2,10.20.6.28/30
99593,8,10.20.6.33,30,private,7673,,183496,30,10.20.6.32/30
99582,7821,10.20.6.34,30,private,7673,,264389,3,10.20.6.32/30
101523,8,10.20.6.37,30,private,7795,,183496,30,10.20.6.36/30
101566,7948,10.20.6.38,30,private,7795,,266830,2,10.20.6.36/30
103327,3040,10.20.6.42,30,private,7822,,80337,12,10.20.6.40/30
66179,8,10.20.6.45,30,private,7825,,183496,30,10.20.6.44/30
98134,7703,10.20.6.46,30,private,7825,,261884,7,10.20.6.44/30
66180,8,10.20.6.49,30,private,7837,,183496,30,10.20.6.48/30
103068,8077,10.20.6.50,30,private,7837,,269551,7,10.20.6.48/30
102658,8,10.20.6.53,30,private,7859,,183496,30,10.20.6.52/30
117336,8697,10.20.6.54,30,private,7859,,294138,3,10.20.6.52/30
66183,8,10.20.6.61,30,private,14822,,183496,30,10.20.6.60/30
63337,5542,10.20.6.62,30,private,14822,,178272,2,10.20.6.60/30
102065,8000,10.20.6.62,30,private,14822,,267823,2,10.20.6.60/30
32605,3046,10.20.6.66,30,private,7864,,80689,5,10.20.6.64/30
66185,8,10.20.6.69,30,private,7869,,183496,30,10.20.6.68/30
67336,8,10.20.6.73,30,private,7881,,183496,30,10.20.6.72/30
27252,3073,10.20.6.74,30,private,7881,,81884,7,10.20.6.72/30
110636,3088,10.20.6.82,30,private,8194,,242040,1,10.20.6.80/30
135267,8,10.20.6.85,32,private,25887,,404728,15740429,10.20.6.85/32
128641,8827,10.20.6.86,32,private,24935,,300261,9,10.20.6.86/32
37826,3980,10.20.6.90,30,private,8332,,113715,3,10.20.6.88/30
66192,8,10.20.6.97,30,private,8387,,183496,30,10.20.6.96/30
46339,4555,10.20.6.98,30,private,8387,,130038,1,10.20.6.96/30
28475,3214,10.20.6.102,30,private,8454,,85237,1,10.20.6.100/30
66194,8,10.20.6.105,30,private,8496,,183496,30,10.20.6.104/30
66082,3238,10.20.6.110,30,private,8499,,86026,5,10.20.6.108/30
66196,8,10.20.6.113,30,private,8504,,183496,30,10.20.6.112/30
50050,4847,10.20.6.114,30,private,8504,,136542,3,10.20.6.112/30
83326,8,10.20.6.117,30,private,8554,,183496,30,10.20.6.116/30
120054,6796,10.20.6.118,30,private,8554,,231501,4,10.20.6.116/30
67341,8,10.20.6.121,30,private,8588,,183496,30,10.20.6.120/30
89508,3282,10.20.6.122,30,private,8588,,87038,3,10.20.6.120/30
84422,8,10.20.6.125,30,private,18046,,183496,30,10.20.6.124/30
84407,6868,10.20.6.126,30,private,18046,,233361,1,10.20.6.124/30
66200,8,10.20.6.129,30,private,8689,,183496,30,10.20.6.128/30
66201,8,10.20.6.133,30,private,8730,,183496,30,10.20.6.132/30
66203,8,10.20.6.141,30,private,8762,,183496,30,10.20.6.140/30
30869,3386,10.20.6.146,30,private,8867,,91170,2,10.20.6.144/30
79830,4458,10.20.6.150,30,private,9008,,127441,3,10.20.6.148/30
66206,8,10.20.6.153,30,private,9065,,183496,30,10.20.6.152/30
67343,8,10.20.6.161,30,private,9368,,183496,30,10.20.6.160/30
71519,3561,10.20.6.162,30,private,9368,,99464,5,10.20.6.160/30
66209,8,10.20.6.165,30,private,9973,,183496,30,10.20.6.164/30
67344,8,10.20.6.169,30,private,10278,,183496,30,10.20.6.168/30
39353,4048,10.20.6.170,30,private,10278,,115924,1,10.20.6.168/30
99681,4298,10.20.6.174,30,private,10800,,121783,1,10.20.6.172/30
66212,8,10.20.6.177,30,private,11217,,183496,30,10.20.6.176/30
134264,8728,10.20.6.178,30,private,11217,,295587,3,10.20.6.176/30
134272,3796,10.20.6.178,30,private,11217,,108304,3,10.20.6.176/30
66213,8,10.20.6.181,30,private,11396,,183496,30,10.20.6.180/30
47848,4654,10.20.6.186,30,private,11682,,132539,1,10.20.6.184/30
66215,8,10.20.6.189,30,private,11961,,183496,30,10.20.6.188/30
49733,4786,10.20.6.190,30,private,11961,,135869,1,10.20.6.188/30
66216,8,10.20.6.193,30,private,12193,,183496,30,10.20.6.192/30
49799,4791,10.20.6.194,30,private,12193,,135925,1,10.20.6.192/30
67346,8,10.20.6.197,30,private,12439,,183496,30,10.20.6.196/30
107517,4884,10.20.6.198,30,private,12439,,137920,1,10.20.6.196/30
67347,8,10.20.6.201,30,private,12451,,183496,30,10.20.6.200/30
50878,4887,10.20.6.202,30,private,12451,,137942,1,10.20.6.200/30
66219,8,10.20.6.205,30,private,12968,,183496,30,10.20.6.204/30
124630,5030,10.20.6.206,30,private,12968,,142849,1,10.20.6.204/30
53192,5043,10.20.6.210,30,private,12993,,143215,1,10.20.6.208/30
66221,8,10.20.6.213,30,private,14817,,183496,30,10.20.6.212/30
103181,5527,10.20.6.214,30,private,14817,,177385,4,10.20.6.212/30
54919,5112,10.20.6.218,30,private,13378,,147459,1,10.20.6.216/30
67348,8,10.20.6.221,30,private,13441,,183496,30,10.20.6.220/30
113486,5116,10.20.6.222,30,private,13441,,147660,3,10.20.6.220/30
56806,5243,10.20.6.226,30,private,13808,,155599,1,10.20.6.224/30
66225,8,10.20.6.229,30,private,13921,,183496,30,10.20.6.228/30
57646,5287,10.20.6.230,30,private,13921,,159126,1,10.20.6.228/30
67349,8,10.20.6.233,30,private,14039,,183496,30,10.20.6.232/30
58269,5314,10.20.6.234,30,private,14039,,161877,1,10.20.6.232/30
59666,5366,10.20.6.238,30,private,14318,,167512,2,10.20.6.236/30
60514,5406,10.20.6.242,30,private,14461,,170215,2,10.20.6.240/30
78413,5488,10.20.6.246,30,private,14662,,175297,4,10.20.6.244/30
77223,8,10.20.6.249,30,private,14689,,183496,30,10.20.6.248/30
66560,3348,10.20.6.250,30,private,14689,,89128,4,10.20.6.248/30
101861,6415,10.20.6.250,30,private,14689,,199168,3,10.20.6.248/30
27856,8,10.20.6.253,30,private,8310,,103,1,10.20.6.252/30
130634,1071,10.20.7.1,24,private,4799,,365510,21,10.20.7.0/24
113204,8218,10.20.7.234,24,private,4799,,0,4,10.20.7.0/24
119647,8034,10.20.7.236,24,private,4799,,0,4,10.20.7.0/24
59972,1093,10.20.7.240,24,private,4799,,0,4,10.20.7.0/24
121484,2174,10.20.7.244,24,private,4799,,0,4,10.20.7.0/24
130635,1071,10.20.8.1,30,private,11050,,365510,21,10.20.8.0/30
22704,2570,10.20.8.10,30,private,6662,,56077,6,10.20.8.8/30
55507,5138,10.20.8.18,30,private,11053,,149736,2,10.20.8.16/30
132043,1071,10.20.8.21,30,private,12225,,365510,21,10.20.8.20/30
81902,5058,10.20.8.22,30,private,12225,,144167,4,10.20.8.20/30
132102,1071,10.20.8.33,30,private,21423,,365510,21,10.20.8.32/30
117318,8611,10.20.8.34,30,private,21423,,292664,1,10.20.8.32/30
133817,1071,10.20.8.237,30,private,25772,,365510,21,10.20.8.236/30
131283,1071,10.20.8.241,30,private,25331,,23882,6,10.20.8.240/30
132524,1071,10.20.8.245,30,private,19836,,365510,21,10.20.8.244/30
117383,7647,10.20.8.246,30,private,19836,,260737,1,10.20.8.244/30
76153,6294,10.20.8.250,30,private,12226,,197257,1,10.20.8.248/30
121502,7479,10.20.8.254,30,private,12227,,256209,27,10.20.8.252/30
99730,7835,10.20.9.2,30,private,14834,,264602,2,10.20.9.0/30
66232,8,10.20.9.5,30,private,15093,,183496,30,10.20.9.4/30
68434,5798,10.20.9.6,30,private,15093,,186913,2,10.20.9.4/30
66234,8,10.20.9.13,30,private,15255,,183496,30,10.20.9.12/30
95747,2165,10.20.9.14,30,private,15255,,50520,6,10.20.9.12/30
119943,8745,10.20.9.17,30,private,17535,,296657,19,10.20.9.16/30
119948,7079,10.20.9.17,30,private,17535,,238963,19,10.20.9.16/30
118035,5713,10.20.9.18,30,private,17535,,184883,7,10.20.9.16/30
68915,8,10.20.9.25,30,private,15731,,183496,30,10.20.9.24/30
68979,5856,10.20.9.26,30,private,15731,,187939,2,10.20.9.24/30
70290,8,10.20.9.29,30,private,15914,,183496,30,10.20.9.28/30
91352,5950,10.20.9.30,30,private,15914,,190101,5,10.20.9.28/30
70483,8,10.20.9.33,30,private,15952,,183496,30,10.20.9.32/30
132556,9188,10.20.9.34,30,private,15952,,383909,3,10.20.9.32/30
108032,8291,10.20.9.38,30,private,15975,,276380,6,10.20.9.36/30
71191,8,10.20.9.41,30,private,15993,,183496,30,10.20.9.40/30
71228,5977,10.20.9.42,30,private,15993,,190696,2,10.20.9.40/30
72023,8,10.20.9.45,30,private,16220,,183496,30,10.20.9.44/30
72095,6037,10.20.9.46,30,private,16220,,192136,1,10.20.9.44/30
81208,8,10.20.9.49,30,private,17550,,183496,30,10.20.9.48/30
125390,8,10.20.9.53,30,private,24371,,183496,30,10.20.9.52/30
84344,8,10.20.9.57,30,private,18028,,183496,30,10.20.9.56/30
84468,6869,10.20.9.58,30,private,18028,,233436,1,10.20.9.56/30
86001,8,10.20.9.61,30,private,18287,,183496,30,10.20.9.60/30
101998,7993,10.20.9.62,30,private,18287,,267702,2,10.20.9.60/30
88543,8,10.20.9.65,30,private,18540,,183496,30,10.20.9.64/30
120021,7079,10.20.9.69,30,private,18541,,238963,19,10.20.9.68/30
120023,8745,10.20.9.69,30,private,18541,,296657,19,10.20.9.68/30
120053,7144,10.20.9.70,30,private,18541,,240783,5,10.20.9.68/30
89043,8,10.20.9.73,30,private,18605,,183496,30,10.20.9.72/30
91360,8,10.20.9.77,30,private,18910,,183496,30,10.20.9.76/30
99081,7773,10.20.9.78,30,private,18910,,263307,2,10.20.9.76/30
91686,8,10.20.9.81,30,private,18980,,183496,30,10.20.9.80/30
92442,7346,10.20.9.82,30,private,18980,,252407,1,10.20.9.80/30
94534,8,10.20.9.85,30,private,19391,,183496,30,10.20.9.84/30
95011,8,10.20.9.89,30,private,19463,,183496,30,10.20.9.88/30
123602,7079,10.20.9.93,30,private,20848,,238963,19,10.20.9.92/30
123606,8745,10.20.9.93,30,private,20848,,296657,19,10.20.9.92/30
116674,8615,10.20.9.94,30,private,20848,,292697,3,10.20.9.92/30
123603,7079,10.20.9.97,30,private,21129,,238963,19,10.20.9.96/30
123607,8745,10.20.9.97,30,private,21129,,296657,19,10.20.9.96/30
104369,8155,10.20.9.98,30,private,21129,,271368,3,10.20.9.96/30
111246,7079,10.20.9.101,30,private,22136,,238963,19,10.20.9.100/30
118607,8745,10.20.9.101,30,private,22136,,296657,19,10.20.9.100/30
126077,7079,10.20.9.105,30,private,24481,,238963,19,10.20.9.104/30
126080,8745,10.20.9.105,30,private,24481,,296657,19,10.20.9.104/30
129722,8,10.20.9.241,30,private,25064,,183496,30,10.20.9.240/30
127560,8,10.20.9.245,30,private,24777,,183496,30,10.20.9.244/30
101776,8,10.20.9.249,30,private,20679,,183496,30,10.20.9.248/30
67352,8,10.20.9.253,30,private,15359,,183496,30,10.20.9.252/30
92444,5673,10.20.9.254,30,private,15359,,183636,12,10.20.9.252/30
87779,7079,10.20.10.1,24,private,4286,,238959,13,10.20.10.0/24
118614,8745,10.20.10.1,24,private,4286,,296653,13,10.20.10.0/24
107114,942,10.20.10.2,24,private,4286,,0,9,10.20.10.0/24
126258,2793,10.20.10.10,24,private,4286,,92474,12,10.20.10.0/24
126259,2793,10.20.11.1,24,private,4288,,65705,11,10.20.11.0/24
111751,8433,10.20.11.218,24,private,4288,,0,4,10.20.11.0/24
122930,5902,10.20.11.228,24,private,4288,,0,4,10.20.11.0/24
111230,5677,10.20.11.232,24,private,4288,,0,4,10.20.11.0/24
66830,4671,10.20.11.242,24,private,4288,,0,4,10.20.11.0/24
94074,2860,10.20.11.250,24,private,4288,,0,4,10.20.11.0/24
126260,2793,10.20.12.1,30,private,24524,,65705,11,10.20.12.0/30
126262,2793,10.20.12.13,30,private,4606,,65705,11,10.20.12.12/30
84486,2292,10.20.12.14,30,private,4606,,52068,2,10.20.12.12/30
126263,2793,10.20.12.17,30,private,5085,,65705,11,10.20.12.16/30
29294,1138,10.20.12.18,30,private,5085,,28333,6,10.20.12.16/30
126264,2793,10.20.12.21,30,private,7337,,65705,11,10.20.12.20/30
53152,2870,10.20.12.22,30,private,7337,,68971,2,10.20.12.20/30
126265,2793,10.20.12.25,30,private,24525,,65705,11,10.20.12.24/30
53814,4240,10.20.12.30,30,private,10769,,120354,3,10.20.12.28/30
126266,2793,10.20.12.33,30,private,24526,,65705,11,10.20.12.32/30
